WasEditedForGame,Key:AttackName,Category,ElementType,Frequency,Range,AttackCategory,NumOfTargets,NumOfTurns,AC,Damage,AttackEffects,ExtraAffectType,ExtraAffectResult,LengthOfExtraAffect,AccuracyCheckBonus,AccuracyBonusType,AccuracyBonusResult,LengthOfBonusAffect,FullRangeDescription,ContestStats,ContributedBy
0,Softboiled,Effect,Normal,Center,Melee,, 1 Target,,0,-,The target regains HP equal to half of its full HP. The user may target themselves with Softboiled.,,,,,,,,"Melee, 1 Target",Beauty - None - Reflective Appeal,
0,Spit Up,Special,Normal,Battle,Ranged (8),, 1 Target,,2,See Effect,"If the user is Stockpiled 1, use 3d10+12 for Spit Up’s Damage Dice Roll; if the user is Stockpiled 2, use 4d12+16; if the user is Stockpiled 3, use 5d12+18. After using Spit Up, the user’s Stockpiled count is set to 0. If the user has no Stockpiled count, Spit Up does nothing.",,,,,,,,"Ranged (8), 1 Target",Tough - 2d4 - Round Ender,
0,Splash,Effect,Normal,At-Will,Self,, No Target,,0,-,-,,,,,,,,"Self, No Target",Cute - None - Inversed Appeal,
0,Stockpile,Effect,Normal,At-Will,Self,, No Target,,0,-,"The user adds 1 to their Stockpiled count to a maximum of 3. For each number a Stockpiled count is above 0, raise the user’s Defense 1 Combat Stage and raise the user’s Special Defense 1 Combat Stage. If a Stockpiled count is set to 0, the Combat Stages gained from the Stockpiled count are removed. Stockpile may not be used unless the user knows Spit Up or Swallow. *Grants: Inflatable",,,,,,,,"Self, No Target",Tough - None - Get Ready!,
0,Super Fang,Effect,Normal,Battle,Melee,, 1 Target,,4,-,"The target’s HP is halved. Do not apply weakness or resistance to the HP lost. Do not apply stats to the HP lost. When halving the target’s HP with Super Fang, round up.",,,,,,,,"Melee, 1 Target",Tough - 3d4 - No Effect,
0,Swagger,Effect,Normal,EOT,Ranged (8),, 1 Target,,4,-,The target’s Attack is raised 2 Combat Stages. Swagger Confuses the target.,,,,,,,,"Ranged (8), 1 Target",Cute - 2d4 - Excitement,
0,Swallow,Effect,Normal,Center,Self,, No Target,,0,-,"If the user is Stockpiled 1, they are healed 25% of their full HP; if the user is Stockpiled 2, they are healed half of their full HP; if the user is Stockpiled 3, they are healed back to full HP. After using Swallow, the user’s Stockpiled count is set to 0. If the user has no Stockpiled count, Swallow does nothing.",,,,,,,,"Self, No Target",Tough - None - Reflective Appeal,
0,Sweet Kiss,Effect,Normal,Battle,Ranged (8),, 1 Target,,6,-,Sweet Kiss Confuses the target.,,,,,,,,"Ranged (8), 1 Target",Cute - 2d4 - Excitement,
0,Swift,Special,Normal,EOT,Ranged (10),, 1 Target,,0,2d10+8,Swift cannot Miss.,,,,,,,,"Ranged (10), 1 Target",Cool - 2d4 - Round Starter,
0,Swords Dance,Effect,Normal,EOT,Self,, No Target,,0,-,The user’s Attack is raised 2 Combat Stages.,,,,,,,,"Self, No Target",Beauty - None - Get Ready!,
0,Tail Whip,Effect,Normal,At-Will,Ranged (4),, 1 Target,,2,-,The target’s Defense is lowered 1 Combat Stage.,,,,,,,,"Ranged (4), 1 Target",Cute - 2d4 - Excitement,
0,Techno Blast,Special,Normal,Center,Ranged (10),, 1 Target,,2,3d12+18,Techno Blast’s Type can be any Type while holding the appropriate Drive item or Plate item.,,,,,,,,"Ranged (10), 1 Target",Smart - 2d4 - Seen Nothing Yet,
0,Thrash,Physical,Normal,Center,Melee,, 1 target,,3,5d12+18,"Thrash’s user must make another Melee attack for 1d2 more turns. The attack is identical to Thrash except for Thrash’s effect. After the first target is declared, Thrash targets the nearest Legal Target for its second or third round of use if the original target is unconscious. If potential targets are an equal distance from the user, you may choose the target. After Thrash’s additional use(s) end(s), the user becomes Confused. For Pokemon users, the additional 1d2 are their Trainer’s Command Actions, unless the Trainer is unconscious, in which case the Pokemon acts on its own until finished.",,,,,,,,"Melee, 1 target",Tough - 2d4 - Reliable,
0,Tickle,Effect,Normal,EOT,Melee,, 1 Target,,2,-,Lower the target’s Attack 1 Combat Stage and lower the target’s Defense 1 Combat Stage.,,,,,,,,"Melee, 1 Target",Cute - 2d4 - Excitement,
0,Transform,Effect,Normal,Battle,Ranged (25),, No Target,,0,-,"The user assumes the form of the Pokemon-target and learns all of that specific target’s Moves, gains its Abilitys, copies its weight and height and Capabilties for the remainder of the encounter, or until the user chooses to revert to its original form, or until the user uses Transform to change into something else. The user’s Stats do not change. Transform cannot miss.",,,,,,,,"Ranged (25), No Target",Smart - 1d4 - Catching Up,
0,Tri Attack,Special,Normal,Battle,Ranged (8),, 1 target,,2,3d10+12,"Tri Attack gives the target a Status ailment on 17-20 during Accuracy Check. If you rolled 17-20, roll 1d4; on 2 the target is Paralyzed; on 3 the target is Burned; on 4 the target is Frozen; on 1 reroll the die.",,,,,,,,"Ranged (8), 1 target",Beauty - 3d4 - No Effect,
0,Trump Card,Special,Normal,EOT,Ranged (10),, 1 Target,,2,See Effect,"If the user has only used Trump Card once this encounter, use 1d10+4 for Trump Card’s Damage Dice Roll. If it is the second time the user is using Trump Card, use 1d10+4. If it is the third or fourth time the user is using Trump Card, use 1d12+6. If it is the fifth time the user is using Trump Card, use 2d10+8. If it is the sixth time the user is using Trump Card, use 7d10+28 and Trump Card’s Frequency changes to Center for the rest of the encounter.",,,,,,,,"Ranged (10), 1 Target",Cool - None - Round Starter,
0,Vicegrip,Physical,Normal,At-Will,Melee,, 1 Target,,2,2d10+8,-,,,,,,,,"Melee, 1 Target",Tough - 3d4 - No Effect,
0,Weather Ball,Special,Normal,Battle,Ranged (10),, 1 Target,,2,2d8+6,"If it is Sunny, Weather Ball is Fire-Type. If it is Rainy, Weather Ball is Water-Type. If it is Hailing, Weather Ball is Ice-Type. If it is Sandstorming, Weather Ball is Rock-Type. When a weather effect is on the field, Weather Ball’s Damage Dice Roll is 4d12+16. If there are multiple Weather Effects on the field, choose one type for Weather Ball to be that corresponds with an existing Weather Effect.",,,,,,,,"Ranged (10), 1 Target",Smart - 2d4 - Incentives,
0,Wish,Effect,Normal,Center,Ranged (15),, 1 Target,,0,-,"At the end of the target’s next turn, the target regains HP equal to half of its full HP. If the user targets themselves and are replaced in battle, the replacement is healed.",,,,,,,,"Ranged (15), 1 Target",Cute - None - Reflective Appeal,
0,Work Up,Effect,Normal,EOT,Self,, No Target,,0,-,Raise the user’s Attack 1 Combat Stage and raise the user’s Special Attack 1 Combat Stage.,,,,,,,,"Self, No Target",Tough - None - Get Ready!,
0,Wring Out,Physical,Normal,Battle,Melee,, 1 Target,,2,5d12+18,"For every 10% the target is below their full HP, Wring Out’s Damage Dice Roll is reduced by 1d12 to a minimum of 18.",,,,,,,,"Melee, 1 Target",Smart - 2d4 - Seen Nothing Yet,
0,Acid,Special,Poison,At-Will,Ranged (6),, 1 Target,,2,1d12+6,Acid lowers the target’s Defense 1 Combat Stage on 18-20 during Accuracy Check.,,,,,,,,"Ranged (6), 1 Target",Smart - 3d4 - No Effect,
0,Acid Armor,Effect,Poison,EOT,Self,, No Target,,0,-,Raise the user’s Defense 2 Combat Stages.,,,,,,,,"Self, No Target",Tough - None - Get Ready!,
0,Clear Smog,Special,Poison,Battle,Ranged (10),, 1 Target,,0,2d8+6,The target’s Combat Stages are reset to 0.,,,,,,,,"Ranged (10), 1 Target",Smart - 2d4 - Hold That Thought,
0,Coil,Effect,Poison,Battle,Self,, No Target,,0,-,"Raise the user’s Attack 1 Combat Stage and raise the user’s Defense 1 Combat Stage. For the remainder of Combat, the user needs -1 on Accuracy Checks to hit.",,,,,,,,"Self, No Target",Cute - None - Get Ready!,
0,Gastro Acid,Effect,Poison,Battle,Ranged (8),, 1 Target,,2,-,"The target’s ability is disabled until the end of the encounter. If the target has more then one ability, Gastro Acid disables one of them.",,,,,,,,"Ranged (8), 1 Target",Beauty - 2d4 - Hold That Thought,
0,Poison Fang,Physical,Poison,EOT,Melee,, 1 Target,,2,2d8+6,Poison Fang Badly Poisons the target on 17-20 during Accuracy Check.,,,,,,,,"Melee, 1 Target",Smart - 2d4 - Incentives,
0,Poison Jab,Physical,Poison,EOT,Melee,, 1 Target,,2,3d10+12,Poison Jab Poisons the target on 15-20 during Accuracy Check.,,,,,,,,"Melee, 1 Target",Smart - 2d4 - Incentives,
0,Poison Sting,Physical,Poison,At-Will,Ranged (6),, 1 Target,,2,1d6+3,Poison Sting Poisons the target on 17-20 during Accuracy Check.,,,,,,,,"Ranged (6), 1 Target",Smart - 2d4 - Excitement,
0,Sludge Wave,Special,Poison,Battle,Ranged (4),, 1 Target,,2,4d12+16,Sludge Wave makes a Column 4-meters wide. Slime Wave Poisons all legal targets on 19-20 during Accuracy Check.,,,,,,,,"Ranged (4), 1 Target",Cool - 3d4 - No Effect,
0,Toxic,Effect,Poison,Battle,Ranged (4),, 1 Target,,4,-,The target is Badly Poisoned.,,,,,,,,"Ranged (4), 1 Target",Smart - 2d4 - Excitement,
0,Venoshock,Special,Poison,Battle,Ranged (4),, 1 Target,,2,3d8+10,"If the target is Poisoned, Venoshock has a Damage Dice Roll of 5d12+22 instead.",,,,,,,,"Ranged (4), 1 Target",Smart - 2d4 - Incentives,
0,Agility,Effect,Psychic,EOT,Self,, No Target,,0,-,Raise the user’s Speed 2 Combat Stages.,,,,,,,,"Self, No Target",Cool - 2d4 - Quick Set,
0,Amnesia,Effect,Psychic,EOT,Self,, No Target,,0,-,Raise the user’s Special Defense 2 Combat Stages.,,,,,,,,"Self, No Target",Cute - None - Get Ready!,
0,Barrier,Effect,Psychic,EOT,Self,, No Target,,0,-,Raise the user’s Defense 2 Combat Stages.,,,,,,,,"Self, No Target",Cool - 2d4 - Hold That Thought,
0,Calm Mind,Effect,Psychic,EOT,Self,, No Target,,0,-,Raise the user’s Special Attack 1 Combat Stage and raise the user’s Special Defense 1 Combat Stage.,,,,,,,,"Self, No Target",Smart - None - Get Ready!,
0,Confusion,Special,Psychic,At-Will,Ranged (10),, 1 Target,,2,2d8+6,Confusion Confuses the target on 19-20 during Accuracy Check.,,,,,,,,"Ranged (10), 1 Target",Smart - 3d4 - No Effect,
0,Cosmic Power,Effect,Psychic,EOT,Self,, No Target,,0,-,Raise the user’s Defense 1 Combat Stage and raise the user’s Special Defense 1 Combat Stage.,,,,,,,,"Self, No Target",Cool - None - Get Ready!,
0,Dream Eater,Special,Psychic,EOT,Melee,, 1 Target,,2,4d12+16,"Dream Eater can only target a Pokemon who is Asleep. After the target takes damage, the user gains HP equal to half of the damage they dealt to the target. *Grants: Dream Smoke",,,,,,,,"Melee, 1 Target",Smart - 1d4 - Good Show!,
0,Extrasensory,Special,Psychic,EOT,Ranged (5),, 1 Target,,2,3d10+12,Extrasensory Flinches the target on 19-20 during Accuracy Check.,,,,19,,Flinches,,"Ranged (5), 1 Target",Cool - 2d4 - Round Starter,
0,Guard Split,Effect,Psychic,Battle,Melee,, 1 Target,,0,-,"Choose between Defense and Special Defense. The target reveals the value of whichever stat you chose, and then adds it to the user’s stat of the same choice. Divide the total by two and call the result X. For the remainder of the encounter, the target and the user’s stat that you chose is X.",,,,,,,,"Melee, 1 Target",Cute - None - Inversed Appeal,
0,Guard Swap,Effect,Psychic,Battle,Melee,, 1 Target,,0,-,"The user trades the stat value of their Defense and Special Defense, for the target’s Defense and Special Defense for the rest of the encounter. Combat Stages are not traded. Guard Swap cannot miss.",,,,,,,,"Melee, 1 Target",Cute - None - Inversed Appeal,
0,Heal Block,Effect,Psychic,EOT,Ranged (10),, 1 Target,,2,-,"For 1d4+1 turns, the target may not gain HP by itself or be healed.",,,,,,,,"Ranged (10), 1 Target",Cute - 2d4 - Hold That Thought,
0,Heart Stamp,Physical,Psychic,EOT,Melee,, 1 Target,,2,2d10+8,Heart Stamp Flinches the target on 15-20 during Accuracy Check.,,,,15,,Flinches,,"Melee, 1 Target",Cute - 3d4 - No Effect,
0,Heart Swap,Effect,Psychic,Center,Ranged (25),, 2 Targets,,0,-,"The targets trade their Combat Stages, both positive and negative.",,,,,,,,"Ranged (25), 2 Targets",Cool - None - Inversed Appeal,
0,Hypnosis,Effect,Psychic,Battle,Ranged (4),, 1 Target,,6,-,The target falls Asleep.,,,,,,,,"Ranged (4), 1 Target",Smart - 2d4 - Excitement,
0,Imprison,Effect,Psychic,Battle,Ranged (10),, 1 Target,,0,-,The target is Locked. A Locked target may not use any Moves the user knows. Each user may only make 1 target Locked at a time. Using Imprison on a new target transfers Locked to the new target. Imprison cannot miss.,,,,,,,,"Ranged (10), 1 Target",Smart - 1d4 - Good Show!,
0,Lunar Dance,Effect,Psychic,Center,Ranged (25),, 1 Target,,0,-,Set the user’s HP to 0. The target is treated as if it had been healed at a Pokemon Center. Lunar Dance may target a pokemon in a poke ball as long as they immediately join the encounter or are sent out.,,,,,,,,"Ranged (25), 1 Target",Beauty - None - Torrential Appeal,
0,Meditate,Effect,Psychic,At-Will,Self,, No Target,,0,-,Raise the user’s Attack 1 Combat Stage.,,,,,,,,"Self, No Target",Beauty - None - Get Ready!,
0,Miracle Eye,Effect,Psychic,At-Will,Self,, No Target,,0,-,The user’s Psychic-Type Moves can now hit and affect Dark-Type targets. Miracle Eye’s user is unaffected by the effects of Moves which make them have to roll higher during Accuracy Checks to hit. Targets may not use their Speed stat to modify Accuracy Checks. Miracle Eye’s user can identify the real target using Double Team.,,,,,,,,"Self, No Target",Cute - 1d4 - Good Show!,
0,Power Split,Effect,Psychic,Battle,Melee,, 1 Target,,0,-,"Choose between Attack and Special Attack. The target reveals the value of whichever stat you chose, and then adds it to the user’s stat of the same choice. Divide the total by two and call the result X. For the remainder of the encounter, the target and the user’s stat that you chose is X.",,,,,,,,"Melee, 1 Target",Beauty - None - Inverse Appeal,
0,Power Swap,Effect,Psychic,Battle,Melee,, 1 Target,,0,-,"The user trades the stat value of their Attack and Special Attack, for the target’s Attack and Special Attack for the rest of the encounter. Combat Stages are not traded. Power Swap cannot miss.",,,,,,,,"Melee, 1 Target",Beauty - None - Inverse Appeal,
0,Power Trick,Effect,Psychic,Battle,Self,, No Target,,0,-,The user’s Attack stat and Defense stat are switched for 1+1d8 rounds.,,,,,,,,"Self, No Target",Cool - None - Inversed Appeal,
0,Psycho Cut,Physical,Psychic,EOT,Ranged (6),, 1 Target,,2,3d8+10,Psycho Cut is a Critical Hit on 18-20 during Accuracy Check.,,,,,,,,"Ranged (6), 1 Target",Cool - 2d4 - Round Starter,
0,Psycho Shift,Effect,Psychic,Center,Melee,, 1 Target,,0,-,The user is cured of a Status ailment and the target is given that Status ailment. Psycho Shift cannot miss. Psycho Shift can only be used if the user has a Status ailment and the target does not have the status ailment that is being transferred.,,,,,,,,"Melee, 1 Target",Cool - None - Inversed Appeal,
0,Psyshock,Special,Psychic,EOT,Ranged (4),, 1 Target,,2,3d10+12,"When calculating damage, the target must use their Defense against Psyshock.",,,,,,,,"Ranged (4), 1 Target",Smart - 2d4 - Incentives,
0,Psystrike,Special,Psychic,Center,Ranged (4),, 1 Target,,2,4d12+16,"When calculating damage, the target must use their Defense against Psystrike.",,,,,,,,"Ranged (4), 1 Target",Smart - 2d4 - Incentives,
0,Rest,Effect,Psychic,Center,Self,, No Target,,0,-,"The user’s HP is set to their full HP. The user is cured of any Status ailments. Then, the user falls Asleep. The user cannot make Sleep Checks at the beginning of their turn. They are cured of the Sleep at the end of their turn, in 2 rounds.",,,,,,,,"Self, No Target",Cute - None - Reflective Appeal,
0,Role Play,Effect,Psychic,Battle,Ranged (10),, 1 Target,,0,-,Add on of the target’s Ability to the user’s Abilities for 1+1d8 rounds. Role Play cannot miss.,,,,,,,,"Ranged (10), 1 Target",Cute - 1d4 - Catching Up,
0,Skill Swap,Effect,Psychic,Battle,Melee,, 1 Target,,0,-,The user loses their Abilities and gains the target’s Abilities for the remainder of encounter. The target loses their Abilities and gains the user’s Abilities for the remainder of the encounter.,,,,,,,,"Melee, 1 Target",Smart - None - Excitement,
0,Stored Power,Special,Psychic,Battle,Ranged (10),, 1 Target,,2,1d6+3,"For every Combat Stage the user is above 0, in each stat, add 1d10 to Stored Power’s Damage Dice Roll.",,,,,,,,"Ranged (10), 1 Target",Tough - 2d4 - Incentives,
0,Telekinesis,Effect,Psychic,Battle,Ranged (10),, 1 Target,,0,-,"For 1d4+1 turns, the target is immune to Ground-type Moves and whenever the target is targeted by a Move, the Move’s user needs -5 to hit. Telekinesis’ effect cannot stack, if a target is already under the effect of Telekinesis, the newest successful instance of Telekinesis replaces the old one. *Grants: Telekinetic",,,,,,,,"Ranged (10), 1 Target",Smart - 3d4 - No Effect,
0,Trick,Effect,Psychic,Battle,Ranged (5),, 2 Targets,,2,-,"Both targets must be hit for Trick to succeed. If Trick targets the user, you do not need to roll an Accuracy Check for the user. Both targets lose their Held Item, and gain the other target’s Held Item. If a target has no Held Item, the still can gain the other target’s Held Item.",,,,,,,,"Ranged (5), 2 Targets",Smart - None - Attention Grabber,
0,Power Gem,Special,Rock,EOT,Ranged (8),, 1 Target,,2,3d8+10,-,,,,,,,,"Ranged (8), 1 Target",Beauty - 3d4 - No Effect,
0,Rock Polish,Effect,Rock,EOT,Self,, No Target,,0,-,Raise the user’s Speed 2 Combat Stages.,,,,,,,,"Self, No Target",Tough - 2d4 - Round Starter,
0,Rock Throw,Physical,Rock,EOT,Ranged (8),, 1 Target,,4,2d8+6,-,,,,,,,,"Ranged (8), 1 Target",Tough - 3d4 - No Effect,
0,Smack Down,Physical,Rock,Battle,Ranged (8),, 1 Target,,2,2d8+6,"If the target is Flying-type or is floating because of Magnet Rise, Telekenisis, or Levitate, then the target is no longer immune to Ground-type Moves for 1d4+1 turns.",,,,,,,,"Ranged (8), 1 Target",Tough - 3d4 - No Effect,
0,Stone Edge,Physical,Rock,Battle,Ranged (8),, 1 Target,,5,4d12+16,Stone Edge is a Critical Hit on 17-20 during Accuracy Check.,,,,,,,,"Ranged (8), 1 Target",Tough - 2d4 - Incentives,
0,Autotomize,Effect,Steel,Battle,Self,, No Target,,0,-,"For the remainder of the Encounter, the user’s Weight Class is one value lower, to a minimum of 1. Raise the user’s Speed 2 Combat Stages.",,,,,,,,"Self, No Target",Smart - None - Get Ready!,
0,Flash Cannon,Special,Steel,EOT,Ranged (10),, 1 Target,,2,3d10+12,Flash Cannon lowers the target’s Special Defense 1 Combat Stage on 17-20 during Accuracy Check.,,,,,,,,"Ranged (10), 1 Target",Smart - 2d4 - Round Starter,
0,Gyro Ball,Physical,Steel,Center,Ranged (6),, 1 Target,,0,1d12+6,"For every 10 Speed the target is above the user, add 1d12 to the Damage dice Roll. Gyro Ball cannot miss.",,,,,,,,"Ranged (6), 1 Target",Beauty - 2d4 - Final Appeal,
0,Heavy Slam,Physical,Steel,Battle,Melee,, 1 Target,,2,See Effect,"If the user is in the same Weight Class as the target, use 1d12+6 for Damage Dice Roll; if the user is one Weight Class higher than the target, use 2d10+8; if the user is two Weight Classes higher than the target, use 3d10+12; if three classes, 4d12+16; if four classes, 5d12+18.",,,,,,,,"Melee, 1 Target",Tough - 2d4 - Incentives,
0,Iron Defense,Effect,Steel,EOT,Self,, No Target,,0,-,Raise the user’s Defense 2 Combat Stages.,,,,,,,,"Self, No Target",Tough - 2d4 - Hold That Thought,
0,Magnet Bomb,Physical,Steel,EOT,Ranged (8),, 1 Target,,0,2d10+8,Magnet Bomb cannot miss. *Grants: Magnetic,,,,,,,,"Ranged (8), 1 Target",Cool - 3d4 - No Effect,
0,Shift Gear,Effect,Steel,Battle,Self,, No Target,,0,-,Raise the user’s Attack 1 Combat Stage and raise the user’s Speed 2 Combat Stages.,,,,,,,,"Self, No Target",Smart - None - Get Ready!,
0,Brine,Special,Water,Battle,Ranged (6),, 1 Target,,2,3d8+10,"If the target is below 50% HP, Brine deals 5d12+22 instead for Damage Dice Roll.",,,,,,,,"Ranged (6), 1 Target",Smart - 2d4 - Incentives,
0,Bubble,Special,Water,At-Will,Ranged (8),, 1 Target,,2,1d6+3,Bubble lowers the target’s Speed on 16-20 during Accuracy Check.,,,,,,,,"Ranged (8), 1 Target",Cute - 2d4 - Slow Set,
0,Octazooka,Special,Water,Battle,Ranged (8),, 1 Target,,4,3d8+10,All Legal Targets must roll +1 during Accuracy Checks to hit on 11-20 during Accuracy Check.,,,,,,,,"Ranged (8), 1 Target",Tough - 2d4 - Incentives,
0,Scald,Special,Water,EOT,Ranged (5),, 1 Target,,2,3d10+12,Scald Burns the target on 15-20 during Accuracy Check.,,,,,,,,"Ranged (5), 1 Target",Smart - 3d4 - No Effect,
0,Soak,Effect,Water,Battle,Ranged (5),, 1 Target,,2,-,"For 1d4+1 turns, the target’s Elemental Type(s), become(s) Water Type.",,,,,,,,"Ranged (5), 1 Target",Beauty - None - Torrential Appeal,
0,Water Gun,Special,Water,At-Will,Ranged (10),, 1 Target,,2,1d12+6,*Grants: Fountain,,,,,,,,"Ranged (10), 1 Target",Cute - 3d4 - No Effect,
0,Withdraw,Effect,Water,At-Will,Self,, No Target,,0,-,Raise the user’s Defense 1 Combat Stage.,,,,,,,,"Self, No Target",Cute - 2d4 - Hold That Thought,
